feature	BNLX1_MaleLiver	BNLX2_MaleLiver	BNLX3_MaleLiver	SHRH1_MaleLiver	SHRH5_MaleLiver
"rno-mir-6321-5p,mir6321-5p|chr14:21007235-21007305"	3.702596172	3.012013841	3.584931551	-3.231920336	-2.810635498
mir_chr15_11928|chr15:89714373-89714437	-4.871051015	-6.438083905	-3.887671828	-5.106389454	-3.454821409
"mir190a-3p,mir190-3p|chr8:77362793-77362842"	0.45087708	-0.045766482	0.138431926	-0.461764032	0.917732759
"mir33b-5p,mir33-5p|chr7:123415298-123415337"	5.051682035	5.085683856	5.243414395	3.817195545	5.895922076
mir_chr3_20544|chr3:8836826-8836885	-4.871051015	-2.737644187	-4.71954907	-2.990912236	-3.940248236
mir1247-3p|chr6:143765240-143765281	-1.414244866	0.273686299	-1.260117451	-1.833370959	-1.217782211
mir350-3p|chr13:48922506-48922555	0.588380604	2.081552348	0.590306193	1.002135003	1.27698248
mir_chr18_15063|chr18:73079000-73079062	-4.871051015	-5.438083905	-6.30451157	-6.691351954	-5.262176331
mir_chr6_27752|chr6:116009403-116009460	-0.480108242	-2.531193309	-0.632086228	-1.199498858	-0.707587479
mir26b-5p|chr9:81439823-81439865	13.00185275	12.76001563	13.21815689	12.74394062	12.94602821
mir_chr14_15810|chr14:79272308-79272367	-4.871051015	-4.853121404	-6.30451157	-5.106389454	-6.262176331
rno-mir-6319-3p|chr17:36792195-36792258	-3.295738684	-3.284278569	-3.134586569	-3.106389454	-3.471404293
mir_chr5_24846|chr5:160041688-160041756	-2.590094701	-4.853121404	-4.71954907	-5.106389454	-3.092251329
mir_chr19_15232|chr19:36248072-36248134	-2.080278977	-2.739865426	-6.30451157	-4.369423859	-3.114869632
mir_chr20_28048|chr20:16378723-16378814	1.011592034	1.12415852	0.855359766	-0.909992241	0.680338175
mir_chr9_31692|chr9:8735276-8735352	-1.456915482	-3.268158903	-1.260117451	-2.299034531	-1.404195336
"rno-mir-6315-5p,mir6315-5p|chr1:228369479-228369529"	0.083145295	-1.081235825	-1.177703867	0.447790065	-0.285354478
"mir133c-5p,mir133-5p,mir133-2-5p,mir133a-2-5p|chr3:181337076-181337128"	-4.871051015	-6.438083905	-3.497156648	-6.691351954	-6.262176331
mir_chr7_28209|chr7:13016627-13016719	-2.554905273	-6.438083905	-2.845079952	-6.691351954	-6.262176331
"mir451a-5p,mir451b-5p,mir451-5p|chr10:66340888-66340924"	-3.286088514	-2.737644187	-0.947663491	-2.784461359	-2.157839671
"mir3596b-5p,mirlet7d-5p|chr17:18476143-18476193"	-0.347489059	6.983849415	-0.195987114	2.218121157	2.54833104
mir666-5p|chr6:143028693-143028742	-3.286088514	-4.853121404	-6.30451157	-6.691351954	-6.262176331
mir_chr20_19168|chr20:32113978-32114038	-4.871051015	-4.853121404	-6.30451157	-5.106389454	-4.72612343
mir935-3p|chr1:63322152-63322197	-4.871051015	-3.630728983	-6.30451157	-5.106389454	-6.262176331
mir_chr1_621|chr1:96080425-96080496	-3.286088514	-6.438083905	-4.053549997	-4.369423859	-4.67721383
mir_chr7_29839|chr7:134118791-134118850	-3.286088514	-4.853121404	-6.30451157	-6.691351954	-6.262176331
"mir3591-5p,mir122-5p|chr18:59956852-59956906"	7.409603778	10.20258385	7.787396482	7.34984516	8.717416776
mir_chr8_30862|chr8:22595393-22595463	-4.871051015	-6.438083905	-4.72919924	-4.381011834	-4.72612343
"mir99-1-5p,mir99-2-5p,mir99a-5p,mir99-5p|chr11:19707421-19707463"	9.682070655	9.400394711	9.901083539	9.655644743	9.013911716
mir3558-3p|chr6:20980760-20980817	2.071228887	2.025767388	2.144802181	2.654541131	2.488899027
mir_chr15_11130|chr15:50100891-50100953	-4.871051015	-4.11615581	-6.30451157	-4.369423859	-3.940248236
mir703-5p|chr8:85388003-85388058	-3.20202425	-2.045766482	-2.355910723	-3.226683687	-4.530993089
mir383-5p|chr16:57201647-57201684	-3.286088514	-1.308800888	-6.30451157	-2.167789998	-6.262176331
"mir124-3-3p,mir124-4-3p,mir124a-3-3p,mir124-6-3p|chr3:180116169-180116212"	-1.971875385	-1.040965496	-5.290156277	-3.590374307	-5.696579155
mir6540-5p|chr11:62814480-62814533	-3.286088514	-1.794227715	-3.982583475	-2.784461359	-6.262176331
mir_chr10_6240|chr10:88585271-88585354	-2.54912292	-4.11615581	-3.982583475	-4.369423859	-6.262176331
"mir124-1-5p,mir124-5p,mir124-2-5p,mir124-3-5p,mir124a-2-5p|chr2:122049027-122049081"	-2.54912292	-6.438083905	-6.30451157	-4.073113299	-6.262176331
mir690-3p|chr7:133077692-133077715	-4.871051015	-6.438083905	-5.005853255	-5.040587395	-5.67721383
mir_chr16_12327|chr16:58913863-58913948	-4.871051015	-6.438083905	-3.497156648	-5.106389454	-3.940248236
"mir142a-5p,mir142b-5p,mir142-5p|chr10:75051502-75051558"	10.67168827	11.11232847	11.77930543	10.80856834	11.98357792
mir_chr11_7466|chr11:90908870-90908952	-4.871051015	-6.438083905	-4.538976824	-4.811646188	-4.894805265
"mir200b-3p,mir200c-3p|chr5:176964165-176964213"	9.584621681	9.811174388	9.352709729	9.321127243	8.640837453
mir_chr10_4091|chr10:9903948-9904015	-4.871051015	-6.438083905	-4.71954907	-5.106389454	-6.262176331
mir330-3p|chr1:81358807-81358856	-0.964160419	0.125684374	-2.604071852	-1.405949735	-3.454821409
"mir153a-5p,mir153-5p,mir153-1-5p,mir153-2-5p|chr6:154028731-154028774"	-4.871051015	-2.531193309	-3.982583475	-5.106389454	-6.262176331
mir676-5p|chrX:71080127-71080171	-0.347489059	-0.138326393	-1.175228553	-0.860995207	-0.589750989
mir134-5p|chr6:143046901-143046941	-0.355035868	-0.02597986	-0.888347406	-1.660133224	-2.018811905
mir_chr20_19155|chr20:28414956-28415026	-4.871051015	-6.438083905	-3.497156648	-6.691351954	-4.67721383
mir_chr10_4344|chr10:35527826-35527886	-4.871051015	-6.438083905	-4.71954907	-2.790243711	-3.454821409
mir_chr11_7045|chr11:41866692-41866767	-2.063696093	-1.917033168	-2.604071852	-2.184191605	-1.219531993
mir_chr15_11682|chr15:38455655-38455704	-3.286088514	-6.438083905	-6.30451157	-3.883997032	-6.262176331
mir702-5p|chr12:24733687-24733745	-4.871051015	-4.853121404	-4.71954907	-4.369423859	-6.262176331
mir_chr12_11310|chr12:39764251-39764315	-4.871051015	-4.11615581	-4.71954907	-6.691351954	-6.262176331
mir_chr18_14228|chr18:3932717-3932781	-4.871051015	-4.853121404	-6.30451157	-5.106389454	-4.63924598
mir_chr5_25237|chr5:62316278-62316340	-0.602017869	-2.048517093	-0.481781422	-1.110603462	-0.340454384
mir532-5p|chrX:16894983-16895031	7.396010689	5.432265401	6.765260401	7.532563771	7.961808757
mir431-5p|chr6:142873601-142873658	-3.286088514	-0.823374061	-1.260117451	-2.047495764	-2.355285735
"mir434-5p,mir3543-5p|chr6:142878449-142878507"	2.40507339	4.105875893	1.008371385	3.34176816	1.059751764
mir_chr11_6794|chr11:76559954-76560026	1.203197508	0.638731692	2.142984976	0.931139198	1.272476725
"mir210-5p,mir3574-5p|chr1:221125946-221126005"	-0.623123502	0.480779333	-0.000730822	0.818977065	0.112863101
"mir216a-5p,mir216-5p|chr14:112802261-112802314"	-2.54912292	-3.630728983	-3.982583475	-4.392693639	-2.802744712
mir6953-3p|chr7:117291931-117291964	-4.871051015	-6.438083905	-6.30451157	-6.691351954	-4.67721383
mir_chr2_24723|chr2:237837827-237837893	-2.54912292	-4.11615581	-3.513739532	-2.303162417	-2.616013674
mir_chr11_6770|chr11:73813511-73813599	-1.557805163	0.784952433	0.991762276	-0.618817355	-0.618897334
mir_chr3_20554|chr3:9275388-9275445	-3.355035868	-3.290777206	-4.000000529	-6.691351954	-3.111616654
mir_chr7_29592|chr7:117109316-117109373	-2.54912292	-1.794227715	-3.982583475	-1.562068937	-2.174713489
mir_chr1_1897|chr1:273487955-273488024	-4.871051015	-6.438083905	-4.71954907	-6.691351954	-6.262176331
"mir6328-3p,rno-mir-6328-3p|chr20:5491964-5492012"	-3.286088514	-1.044393141	-2.217048729	-2.184191605	-3.092251329
mir3594-5p|chr10:108842828-108842860	-3.286088514	-4.11615581	-4.71954907	-3.521426953	-4.67721383
mir_chr6_39632|chr6:60318206-60318282	3.814258447	3.934650589	6.154525507	5.64645947	4.090551302
mir_chr1_3951|chr1:272852421-272852485	-4.871051015	-6.438083905	-6.30451157	-3.883997032	-5.262176331
mir_chr15_16781|chr15:107219664-107219708	-0.785286461	-1.607220148	-0.762872836	-6.691351954	-6.262176331
mir690-3p|chr13:57041222-57041245	-4.871051015	-6.438083905	-5.005853255	-5.040587395	-5.67721383
"mir344e-3p,mir344d-3-3p|chr1:122341839-122341878"	-4.871051015	-6.438083905	-6.30451157	-5.960168713	-6.262176331
"mir501-3p,mir3560-3p|chrX:16902986-16903042"	-4.871051015	-3.630728983	-6.30451157	-3.521426953	-6.262176331
"mir124-3p,mir124-1-3p,mir124-2-3p,mir124a-1-3p,mir124-5-3p,mir124-6-3p|chr15:51712793-51712835"	4.254362455	5.279412599	2.904112982	3.688286334	1.170616088
mir224-5p|chr1:147949970-147950011	-2.54912292	-1.01181915	-1.780949614	-2.784461359	-1.869858908
mir421-3p|chrX:75245455-75245494	4.94641236	4.536889872	5.098745499	5.491694072	5.13966316
"mir1843-3p,mir1843a-3p,rno-mir-1843-3p|chr6:111742575-111742620"	1.237473442	1.922719295	1.230763806	1.634628025	0.771026395
mir_chr14_15875|chr14:83031014-83031070	0.083145295	-0.248259346	0.353699912	0.103063912	0.749050925
"rno-mir-1306-3p,mir1306-3p|chr11:89951609-89951649"	-4.871051015	-2.742090092	-3.783460833	-3.900579916	-6.262176331
mir3557-3p|chr18:55956696-55956752	4.255292094	5.539789863	4.374387816	4.828579097	3.605936274
mir_chr3_20839|chr3:57884531-57884589	-4.871051015	-5.187122331	-6.30451157	-6.691351954	-6.262176331
mir150-3p|chr1:102181526-102181568	-0.231818852	0.031150889	-0.439582598	-1.332393128	-0.120580052
mir_chr1_3498|chr1:226373716-226373770	-4.871051015	-6.438083905	-6.30451157	-6.691351954	-3.946030588
mir181d-5p|chr19:36267192-36267233	5.583309975	5.175383288	5.568232558	4.816789446	4.853933661
mir760-3p|chr2:243908734-243908793	-3.286088514	-2.191675817	-4.71954907	-3.892264648	-6.262176331
mir_chr17_14188|chr17:91560391-91560447	-3.286088514	-2.531193309	-3.982583475	-3.521426953	-3.454821409
"mir292b-3p,mir292-3p|chr1:63524480-63524521"	-2.54912292	-1.308800888	-1.095058205	-0.215618523	-2.355285735
"mir193b-5p,mir193-5p|chr14:30144317-30144356"	-2.063696093	-2.409514752	-6.30451157	-4.01779553	-4.67721383
mir_chr2_17338|chr2:45334341-45334391	-4.871051015	5.920622234	-1.772194611	-6.691351954	-6.262176331
mir342-3p|chr6:141731294-141731343	2.863658605	3.449136711	1.9762592	4.192055032	3.3093488
mir_chr5_25001|chr5:174763953-174764014	-3.286088514	-4.11615581	-3.982583475	-5.106389454	-3.940248236
"mir24a-3-3p,mir24-1-3p,mir24a-3p,mir24b-3p,mir24-3-3p,mir3074-1-3p,mir3074-3p,mir24a-1-3p|chr17:816752-816810"	1.503292974	1.589932639	1.839942744	1.083171575	1.69039021
mir_chr14_10637|chr14:80370220-80370277	-4.871051015	-6.438083905	-6.30451157	-5.106389454	-4.818569679
"rno-mir-1839-3p,mir1839-3p|chr1:144303982-144304022"	-3.286088514	0.779146812	-1.175228553	0.486565838	-1.164565534
"mir29b-2-3p,mir29b-3p,mir29b2-3p|chr13:118329491-118329533"	4.423477839	4.783213198	4.742735061	4.027335029	5.339566606
"mir3068-3p,rno-mir-3068-3p|chr6:120749444-120749483"	4.474176795	4.546690555	4.97692009	4.251778204	5.057800553
mir_chr4_23770|chr4:224876391-224876450	-4.871051015	-6.438083905	-6.30451157	-3.883997032	-4.67721383
"mir340-5p,rno-mir-340-5p|chr10:35327185-35327234"	7.205570874	7.245601586	7.753451393	7.969174374	8.441907785
mir675-3p|chr1:222640799-222640841	-4.871051015	-4.853121404	-3.988365828	-6.691351954	-6.262176331
mir_chr5_24242|chr5:63397175-63397226	-4.871051015	-4.853121404	-6.30451157	-5.185461025	-3.092251329
